num,text,pos,aspect_tag,polarity
s_1801,got,VERB,NAT,0
s_1801,the,DET,NAT,0
s_1801,most,ADV,NAT,0
s_1801,amazing,ADJ,NAT,0
s_1801,pastrami,NOUN,AT,1
s_1801,and,CCONJ,NAT,0
s_1801,the,DET,NAT,0
s_1801,soups,NOUN,AT,1
s_1801,hit,VERB,NAT,0
s_1801,the,DET,NAT,0
s_1801,spot,NOUN,NAT,0
s_1802,Great,ADJ,NAT,0
s_1802,bagels,NOUN,AT,1
s_1802,made,VERB,NAT,0
s_1802,the,DET,NAT,0
s_1802,old,ADJ,NAT,0
s_1802,fashioned,ADJ,NAT,0
s_1802,way,NOUN,NAT,0
s_1803,This,PRON,NAT,0
s_1803,is,AUX,NAT,0
s_1803,some,DET,NAT,0
s_1803,really,ADV,NAT,0
s_1803,good,ADJ,NAT,0
s_1803,inexpensive,ADJ,NAT,0
s_1803,sushi,PROPN,AT,1
s_1804,my,PRON,NAT,0
s_1804,personal,ADJ,NAT,0
s_1804,favorite,NOUN,NAT,0
s_1804,is,AUX,NAT,0
s_1804,an,DET,NAT,0
s_1804,everything,PRON,NAT,0
s_1804,bagel,NOUN,AT,1
s_1804,with,ADP,AT,1
s_1804,lox,NOUN,AT,1
s_1804,spread,NOUN,AT,1
s_1804,but,CCONJ,NAT,0
s_1804,all,DET,NAT,0
s_1804,the,DET,NAT,0
s_1804,bagles,NOUN,AT,1
s_1804,are,AUX,NAT,0
s_1804,unbeliavably,ADV,NAT,0
s_1804,good,ADJ,NAT,0
s_1805,I,PRON,NAT,0
s_1805,would,AUX,NAT,0
s_1805,n't,PART,NAT,0
s_1805,even,ADV,NAT,0
s_1805,have,AUX,NAT,0
s_1805,complained,VERB,NAT,0
s_1805,at,ADP,NAT,0
s_1805,all,ADV,NAT,0
s_1805,if,SCONJ,NAT,0
s_1805,the,DET,NAT,0
s_1805,food,NOUN,AT,-1
s_1805,at,ADP,NAT,0
s_1805,least,ADJ,NAT,0
s_1805,tasted,VERB,NAT,0
s_1805,good,ADJ,NAT,0
s_1805,but,CCONJ,NAT,0
s_1805,the,DET,NAT,0
s_1805,quality,NOUN,AT,-1
s_1805,of,ADP,AT,-1
s_1805,food,NOUN,AT,-1
s_1805,was,AUX,NAT,0
s_1805,crappy,ADJ,NAT,0
s_1805,too,ADV,NAT,0
s_1806,For,ADP,NAT,0
s_1806,the,DET,NAT,0
s_1806,next,ADJ,NAT,0
s_1806,hour,NOUN,NAT,0
s_1806,and,CCONJ,NAT,0
s_1806,a,DET,NAT,0
s_1806,half,NOUN,NAT,0
s_1806,we,PRON,NAT,0
s_1806,stood,VERB,NAT,0
s_1806,in,ADP,NAT,0
s_1806,the,DET,NAT,0
s_1806,crowded,ADJ,NAT,0
s_1806,lobby,NOUN,AT,-1
s_1806,area,NOUN,AT,-1
s_1806,of,ADP,NAT,0
s_1806,this,DET,NAT,0
s_1806,touristy,NOUN,NAT,0
s_1806,restaurant,NOUN,NAT,0
s_1806,listening,VERB,NAT,0
s_1806,to,ADP,NAT,0
s_1806,all,DET,NAT,0
s_1806,types,NOUN,NAT,0
s_1806,of,ADP,NAT,0
s_1806,explanations,NOUN,NAT,0
s_1806,of,ADP,NAT,0
s_1806,why,SCONJ,NAT,0
s_1806,we,PRON,NAT,0
s_1806,were,AUX,NAT,0
s_1806,not,PART,NAT,0
s_1806,being,AUX,NAT,0
s_1806,seated,VERB,AT,-1
s_1807,The,DET,NAT,0
s_1807,pizza,NOUN,AT,1
s_1807,is,AUX,NAT,0
s_1807,delicious,ADJ,NAT,0
s_1807,and,CCONJ,NAT,0
s_1807,the,DET,NAT,0
s_1807,proprietor,NOUN,AT,1
s_1807,is,AUX,NAT,0
s_1807,of,ADP,NAT,0
s_1807,the,DET,NAT,0
s_1807,nicest,ADJ,NAT,0
s_1807,in,ADP,NAT,0
s_1807,NYC,PROPN,NAT,0
s_1808,Also,ADV,NAT,0
s_1808,good,ADJ,NAT,0
s_1808,for,ADP,NAT,0
s_1808,client,NOUN,NAT,0
s_1808,lunch,NOUN,AT,0
s_1808,meetings,NOUN,AT,0
s_1808,esp,NOUN,NAT,0
s_1809,The,DET,NAT,0
s_1809,decor,NOUN,AT,1
s_1809,is,AUX,NAT,0
s_1809,dark,ADJ,NAT,0
s_1809,cool,ADJ,NAT,0
s_1809,and,CCONJ,NAT,0
s_1809,soothing,VERB,NAT,0
s_1809,while,SCONJ,NAT,0
s_1809,the,DET,NAT,0
s_1809,food,NOUN,AT,1
s_1809,'s,PART,AT,1
s_1809,presentation,NOUN,AT,1
s_1809,is,AUX,NAT,0
s_1809,spectacular,ADJ,NAT,0
s_1809,considering,VERB,NAT,0
s_1809,the,DET,NAT,0
s_1809,low,ADJ,NAT,0
s_1809,prices,NOUN,AT,1
s_1810,The,DET,NAT,0
s_1810,Waitstaff,PROPN,AT,1
s_1810,were,AUX,NAT,0
s_1810,very,ADV,NAT,0
s_1810,nice,ADJ,NAT,0
s_1810,and,CCONJ,NAT,0
s_1810,suggested,VERB,NAT,0
s_1810,swordfish,NOUN,AT,1
s_1810,for,ADP,NAT,0
s_1810,my,PRON,NAT,0
s_1810,husband,NOUN,NAT,0
s_1810,he,PRON,NAT,0
s_1810,enjoyed,VERB,NAT,0
s_1810,his,PRON,NAT,0
s_1810,meal,NOUN,AT,1
s_1811,The,DET,NAT,0
s_1811,setting,NOUN,AT,1
s_1811,is,AUX,NAT,0
s_1811,casual,ADJ,NAT,0
s_1811,and,CCONJ,NAT,0
s_1811,romantic,ADJ,NAT,0
s_1812,Terrible,ADJ,NAT,0
s_1812,terrible,ADJ,NAT,0
s_1812,management,NOUN,AT,-1
s_1812,deserves,VERB,NAT,0
s_1812,to,PART,NAT,0
s_1812,be,AUX,NAT,0
s_1812,shut,VERB,NAT,0
s_1812,down,NOUN,NAT,0
s_1813,Great,ADJ,NAT,0
s_1813,friendly,ADJ,NAT,0
s_1813,service,NOUN,AT,1
s_1813,Fast,ADJ,NAT,0
s_1813,seating,NOUN,AT,1
s_1813,Fast,PROPN,NAT,0
s_1813,Delivery,PROPN,AT,1
s_1813,Excellent,PROPN,NAT,0
s_1813,sushi,PROPN,AT,1
s_1814,The,DET,NAT,0
s_1814,desserts,NOUN,AT,1
s_1814,are,AUX,NAT,0
s_1814,more,ADV,NAT,0
s_1814,appealing,ADJ,NAT,0
s_1814,then,ADV,NAT,0
s_1814,stuffy,PROPN,NAT,0
s_1814,overpriced,VERB,NAT,0
s_1814,French,ADJ,NAT,0
s_1814,restaurants,NOUN,NAT,0
s_1815,The,DET,NAT,0
s_1815,Italian,ADJ,AT,1
s_1815,food,NOUN,AT,1
s_1815,has,VERB,NAT,0
s_1815,flavor,NOUN,NAT,0
s_1815,that,PRON,NAT,0
s_1815,can,AUX,NAT,0
s_1815,be,AUX,NAT,0
s_1815,sort,ADV,NAT,0
s_1815,of,ADV,NAT,0
s_1815,surprising,ADJ,NAT,0
s_1815,on,ADP,NAT,0
s_1815,the,DET,NAT,0
s_1815,UES,PROPN,NAT,0
s_1815,and,CCONJ,NAT,0
s_1815,the,DET,NAT,0
s_1815,service,NOUN,AT,3
s_1815,turns,VERB,NAT,0
s_1815,from,ADP,NAT,0
s_1815,a,DET,NAT,0
s_1815,nightmare,NOUN,NAT,0
s_1815,to,PART,NAT,0
s_1815,attentive,VERB,NAT,0
s_1815,they,PRON,NAT,0
s_1815,sort,ADV,NAT,0
s_1815,of,ADV,NAT,0
s_1815,remind,VERB,NAT,0
s_1815,me,PRON,NAT,0
s_1815,of,ADP,NAT,0
s_1815,the,DET,NAT,0
s_1815,NY,PROPN,NAT,0
s_1815,Yankees,PROPN,NAT,0
s_1815,of,ADP,NAT,0
s_1815,the,DET,NAT,0
s_1815,late,ADJ,NAT,0
s_1815,'s,PART,NAT,0
s_1815,no,ADV,NAT,0
s_1815,matter,ADV,NAT,0
s_1815,how,SCONJ,NAT,0
s_1815,bad,ADJ,NAT,0
s_1815,it,PRON,NAT,0
s_1815,look,VERB,NAT,0
s_1815,you,PRON,NAT,0
s_1815,knew,VERB,NAT,0
s_1815,that,SCONJ,NAT,0
s_1815,there,PRON,NAT,0
s_1815,was,VERB,NAT,0
s_1815,a,DET,NAT,0
s_1815,rally,NOUN,NAT,0
s_1815,just,ADV,NAT,0
s_1815,around,ADP,NAT,0
s_1815,the,DET,NAT,0
s_1815,corner,NOUN,NAT,0
s_1816,I,PRON,NAT,0
s_1816,found,VERB,NAT,0
s_1816,the,DET,NAT,0
s_1816,food,NOUN,AT,1
s_1816,to,PART,NAT,0
s_1816,be,AUX,NAT,0
s_1816,outstanding,ADJ,NAT,0
s_1816,particulary,ADJ,NAT,0
s_1816,the,DET,NAT,0
s_1816,salmon,NOUN,AT,1
s_1816,dish,NOUN,AT,1
s_1816,I,PRON,NAT,0
s_1816,had,VERB,NAT,0
s_1817,Mizu,PROPN,NAT,0
s_1817,is,AUX,NAT,0
s_1817,home,NOUN,NAT,0
s_1817,to,ADP,NAT,0
s_1817,creative,ADJ,NAT,0
s_1817,and,CCONJ,NAT,0
s_1817,unique,ADJ,NAT,0
s_1817,rolls,NOUN,AT,1
s_1817,not,PART,NAT,0
s_1817,to,PART,NAT,0
s_1817,found,VERB,NAT,0
s_1817,anywhere,ADV,NAT,0
s_1817,else,ADV,NAT,0
s_1818,Baluchi,PROPN,NAT,0
s_1818,'s,PART,NAT,0
s_1818,has,VERB,NAT,0
s_1818,solid,ADJ,NAT,0
s_1818,food,NOUN,AT,1
s_1818,and,CCONJ,NAT,0
s_1818,a,DET,NAT,0
s_1818,nice,ADJ,NAT,0
s_1818,decor,NOUN,AT,1
s_1818,at,ADP,NAT,0
s_1818,reasonable,ADJ,NAT,0
s_1818,prices,NOUN,AT,1
s_1819,Emilio,PROPN,NAT,0
s_1819,the,DET,NAT,0
s_1819,owner,NOUN,AT,1
s_1819,is,AUX,NAT,0
s_1819,often,ADV,NAT,0
s_1819,sitting,VERB,NAT,0
s_1819,in,ADP,NAT,0
s_1819,the,DET,NAT,0
s_1819,front,ADJ,NAT,0
s_1819,table,NOUN,NAT,0
s_1819,greeting,NOUN,NAT,0
s_1819,guests,NOUN,NAT,0
s_1819,as,SCONJ,NAT,0
s_1819,they,PRON,NAT,0
s_1819,come,VERB,NAT,0
s_1819,and,CCONJ,NAT,0
s_1819,go,VERB,NAT,0
s_1820,I,PRON,NAT,0
s_1820,have,AUX,NAT,0
s_1820,been,AUX,NAT,0
s_1820,to,PART,NAT,0
s_1820,spice,VERB,NAT,0
s_1820,twice,ADV,NAT,0
s_1820,during,ADP,NAT,0
s_1820,lunch,NOUN,AT,0
s_1820,and,CCONJ,NAT,0
s_1820,once,ADV,NAT,0
s_1820,at,ADP,NAT,0
s_1820,dinner,NOUN,AT,0
s_1821,Moules,NOUN,AT,1
s_1821,were,AUX,NAT,0
s_1821,excellent,ADJ,NAT,0
s_1821,lobster,PROPN,AT,-1
s_1821,ravioli,PROPN,AT,-1
s_1821,was,AUX,NAT,0
s_1821,VERY,ADV,NAT,0
s_1821,salty,ADJ,NAT,0
s_1822,A,DET,NAT,0
s_1822,cheap,ADJ,NAT,0
s_1822,eat,NOUN,AT,1
s_1822,for,ADP,NAT,0
s_1822,NYC,PROPN,NAT,0
s_1822,but,CCONJ,NAT,0
s_1822,not,PART,NAT,0
s_1822,for,ADP,NAT,0
s_1822,dosa,PROPN,AT,-1
s_1823,The,DET,NAT,0
s_1823,atmosphere,NOUN,AT,-1
s_1823,is,AUX,NAT,0
s_1823,noisy,ADJ,NAT,0
s_1823,and,CCONJ,NAT,0
s_1823,the,DET,NAT,0
s_1823,waiters,NOUN,AT,3
s_1823,are,AUX,NAT,0
s_1823,literally,ADV,NAT,0
s_1823,walking,VERB,NAT,0
s_1823,around,ADV,NAT,0
s_1823,doing,VERB,NAT,0
s_1823,things,NOUN,NAT,0
s_1823,as,ADV,NAT,0
s_1823,fast,ADV,NAT,0
s_1823,as,SCONJ,NAT,0
s_1823,they,PRON,NAT,0
s_1823,can,AUX,NAT,0
s_1824,The,DET,NAT,0
s_1824,seafood,NOUN,AT,1
s_1824,is,AUX,NAT,0
s_1824,amazing,ADJ,NAT,0
s_1824,there,PRON,NAT,0
s_1824,'s,VERB,NAT,0
s_1824,a,DET,NAT,0
s_1824,good,ADJ,NAT,0
s_1824,wine,NOUN,AT,1
s_1824,list,NOUN,AT,1
s_1824,and,CCONJ,NAT,0
s_1824,the,DET,NAT,0
s_1824,ever,ADV,NAT,0
s_1824,changing,VERB,NAT,0
s_1824,menu,NOUN,AT,1
s_1824,always,ADV,NAT,0
s_1824,offers,VERB,NAT,0
s_1824,some,DET,NAT,0
s_1824,great,ADJ,NAT,0
s_1824,surprises,NOUN,NAT,0
s_1825,i,PRON,NAT,0
s_1825,do,AUX,NAT,0
s_1825,n't,PART,NAT,0
s_1825,usually,ADV,NAT,0
s_1825,order,VERB,NAT,0
s_1825,wine,NOUN,AT,0
s_1825,with,ADP,NAT,0
s_1825,indian,ADJ,AT,0
s_1825,so,SCONJ,NAT,0
s_1825,i,PRON,NAT,0
s_1825,ca,AUX,NAT,0
s_1825,n't,PART,NAT,0
s_1825,comment,VERB,NAT,0
s_1825,on,ADP,NAT,0
s_1825,their,PRON,NAT,0
s_1825,wine,NOUN,AT,0
s_1825,list,NOUN,AT,0
s_1825,or,CCONJ,NAT,0
s_1825,their,PRON,NAT,0
s_1825,wines,NOUN,AT,0
s_1826,Pastrami,NOUN,AT,1
s_1826,or,CCONJ,AT,1
s_1826,corned,VERB,AT,1
s_1826,beef,NOUN,AT,1
s_1826,are,AUX,NAT,0
s_1826,juicy,ADJ,NAT,0
s_1826,and,CCONJ,NAT,0
s_1826,piled,VERB,NAT,0
s_1826,high,ADV,NAT,0
s_1826,ask,VERB,NAT,0
s_1826,for,ADP,NAT,0
s_1826,extra,ADJ,NAT,0
s_1826,rye,NOUN,AT,1
s_1826,bread,NOUN,AT,1
s_1827,for,ADP,NAT,0
s_1827,glasses,NOUN,AT,-1
s_1827,of,ADP,AT,-1
s_1827,champagne,NOUN,AT,-1
s_1827,not,PART,NAT,0
s_1827,too,ADV,NAT,0
s_1827,expensive,ADJ,NAT,0
s_1827,bottle,NOUN,AT,-1
s_1827,of,ADP,AT,-1
s_1827,wine,NOUN,AT,-1
s_1827,and,CCONJ,NAT,0
s_1827,after,ADP,AT,-1
s_1827,dinner,NOUN,AT,-1
s_1827,drinks,NOUN,AT,-1
s_1828,Really,ADV,NAT,0
s_1828,though,ADV,NAT,0
s_1828,where,SCONJ,NAT,0
s_1828,'s,AUX,NAT,0
s_1828,the,DET,NAT,0
s_1828,seasoning,NOUN,AT,-1
s_1829,The,DET,NAT,0
s_1829,food,NOUN,AT,0
s_1829,was,AUX,NAT,0
s_1829,just,ADV,NAT,0
s_1829,OK,ADJ,NAT,0
s_1829,at,ADP,NAT,0
s_1829,least,ADJ,NAT,0
s_1829,for,SCONJ,NAT,0
s_1829,what,PRON,NAT,0
s_1829,food,NOUN,AT,-1
s_1829,was,AUX,NAT,0
s_1829,available,ADJ,NAT,0
s_1830,The,DET,NAT,0
s_1830,waitress,NOUN,AT,1
s_1830,was,AUX,NAT,0
s_1830,very,ADV,NAT,0
s_1830,patient,ADJ,NAT,0
s_1830,with,ADP,NAT,0
s_1830,us,PRON,NAT,0
s_1830,and,CCONJ,NAT,0
s_1830,the,DET,NAT,0
s_1830,food,NOUN,AT,1
s_1830,is,AUX,NAT,0
s_1830,phenomenal,ADJ,NAT,0
s_1831,The,DET,NAT,0
s_1831,ambience,NOUN,AT,1
s_1831,was,AUX,NAT,0
s_1831,nice,ADJ,NAT,0
s_1831,but,CCONJ,NAT,0
s_1831,service,NOUN,AT,-1
s_1831,was,AUX,NAT,0
s_1831,n't,PART,NAT,0
s_1831,so,ADV,NAT,0
s_1831,great,ADJ,NAT,0
s_1832,Solid,ADJ,NAT,0
s_1832,wine,NOUN,AT,1
s_1832,list,NOUN,AT,1
s_1832,knowledgeable,ADJ,NAT,0
s_1832,staff,NOUN,AT,1
s_1832,friendly,ADJ,NAT,0
s_1832,owners,NOUN,AT,1
s_1832,and,CCONJ,NAT,0
s_1832,an,DET,NAT,0
s_1832,adventurous,ADJ,NAT,0
s_1832,ever,ADV,NAT,0
s_1832,changing,VERB,NAT,0
s_1832,menu,NOUN,AT,1
s_1832,keep,VERB,NAT,0
s_1832,us,PRON,NAT,0
s_1832,coming,VERB,NAT,0
s_1832,back,ADV,NAT,0
s_1833,The,DET,NAT,0
s_1833,people,NOUN,AT,1
s_1833,that,PRON,NAT,0
s_1833,work,VERB,NAT,0
s_1833,there,PRON,NAT,0
s_1833,are,AUX,NAT,0
s_1833,always,ADV,NAT,0
s_1833,so,ADV,NAT,0
s_1833,friendly,ADJ,NAT,0
s_1833,you,PRON,NAT,0
s_1833,forget,VERB,NAT,0
s_1833,you,PRON,NAT,0
s_1833,are,AUX,NAT,0
s_1833,in,ADP,NAT,0
s_1833,New,PROPN,NAT,0
s_1833,York,PROPN,NAT,0
s_1833,sometimes,ADV,NAT,0
s_1834,We,PRON,NAT,0
s_1834,did,AUX,NAT,0
s_1834,n't,PART,NAT,0
s_1834,even,ADV,NAT,0
s_1834,see,VERB,NAT,0
s_1834,a,DET,NAT,0
s_1834,menu,NOUN,AT,0
s_1834,as,SCONJ,NAT,0
s_1834,our,PRON,NAT,0
s_1834,waiter,NOUN,AT,1
s_1834,described,VERB,NAT,0
s_1834,both,CCONJ,NAT,0
s_1834,the,DET,NAT,0
s_1834,specials,NOUN,AT,0
s_1834,and,CCONJ,NAT,0
s_1834,the,DET,NAT,0
s_1834,main,ADJ,AT,0
s_1834,dishes,NOUN,AT,0
s_1835,The,DET,NAT,0
s_1835,location,NOUN,AT,0
s_1835,and,CCONJ,NAT,0
s_1835,ambience,NOUN,AT,0
s_1835,is,AUX,NAT,0
s_1835,Ok,PROPN,NAT,0
s_1835,but,CCONJ,NAT,0
s_1835,the,DET,NAT,0
s_1835,food,NOUN,AT,1
s_1835,is,AUX,NAT,0
s_1835,what,PRON,NAT,0
s_1835,makes,VERB,NAT,0
s_1835,up,ADP,NAT,0
s_1835,for,ADP,NAT,0
s_1835,it,PRON,NAT,0
s_1836,otherwise,ADV,NAT,0
s_1836,good,ADJ,NAT,0
s_1836,stuff,NOUN,AT,1
s_1836,for,ADP,NAT,0
s_1836,late,ADJ,NAT,0
s_1836,nite,ADJ,NAT,0
s_1836,eats,NOUN,AT,1
s_1837,The,DET,NAT,0
s_1837,dinner,NOUN,AT,-1
s_1837,was,AUX,NAT,0
s_1837,ok,ADJ,NAT,0
s_1837,nothing,PRON,NAT,0
s_1837,I,PRON,NAT,0
s_1837,would,AUX,NAT,0
s_1837,have,VERB,NAT,0
s_1837,again,ADV,NAT,0
s_1838,I,PRON,NAT,0
s_1838,love,VERB,NAT,0
s_1838,and,CCONJ,NAT,0
s_1838,I,PRON,NAT,0
s_1838,know,VERB,NAT,0
s_1838,gourmet,NOUN,AT,1
s_1838,food,NOUN,AT,1
s_1838,by,ADP,NAT,0
s_1838,excellence,NOUN,NAT,0
s_1839,I,PRON,NAT,0
s_1839,plan,VERB,NAT,0
s_1839,to,PART,NAT,0
s_1839,come,VERB,NAT,0
s_1839,here,ADV,NAT,0
s_1839,again,ADV,NAT,0
s_1839,and,CCONJ,NAT,0
s_1839,look,VERB,NAT,0
s_1839,forward,ADV,NAT,0
s_1839,to,ADP,NAT,0
s_1839,trying,VERB,NAT,0
s_1839,their,PRON,NAT,0
s_1839,assortment,NOUN,NAT,0
s_1839,of,ADP,NAT,0
s_1839,bruschetta,NOUN,AT,1
s_1839,panini,PROPN,AT,1
s_1839,'s,PART,NAT,0
s_1840,people,NOUN,NAT,0
s_1840,in,ADP,NAT,0
s_1840,our,PRON,NAT,0
s_1840,party,NOUN,NAT,0
s_1840,felt,VERB,NAT,0
s_1840,like,ADP,NAT,0
s_1840,something,PRON,NAT,0
s_1840,else,ADV,NAT,0
s_1840,and,CCONJ,NAT,0
s_1840,Volare,PROPN,NAT,0
s_1840,immediately,ADV,NAT,0
s_1840,obliged,VERB,NAT,0
s_1840,with,ADP,NAT,0
s_1840,great,ADJ,NAT,0
s_1840,dishes,NOUN,AT,1
s_1840,that,PRON,NAT,0
s_1840,were,AUX,NAT,0
s_1840,not,PART,NAT,0
s_1840,in,ADP,NAT,0
s_1840,their,PRON,NAT,0
s_1840,regular,ADJ,NAT,0
s_1840,menu,NOUN,AT,0
s_1841,He,PRON,NAT,0
s_1841,offers,VERB,NAT,0
s_1841,subpar,ADJ,NAT,0
s_1841,service,NOUN,AT,-1
s_1841,and,CCONJ,NAT,0
s_1841,has,VERB,NAT,0
s_1841,no,DET,NAT,0
s_1841,personality,NOUN,NAT,0
s_1842,The,DET,NAT,0
s_1842,waitress,NOUN,AT,1
s_1842,remembers,VERB,NAT,0
s_1842,me,PRON,NAT,0
s_1842,and,CCONJ,NAT,0
s_1842,is,AUX,NAT,0
s_1842,very,ADV,NAT,0
s_1842,friendly,ADJ,NAT,0
s_1842,she,PRON,NAT,0
s_1842,knows,VERB,NAT,0
s_1842,what,PRON,NAT,0
s_1842,my,PRON,NAT,0
s_1842,regular,ADJ,NAT,0
s_1842,is,AUX,NAT,0
s_1842,and,CCONJ,NAT,0
s_1842,that,PRON,NAT,0
s_1842,'s,AUX,NAT,0
s_1842,the,DET,NAT,0
s_1842,fried,VERB,AT,1
s_1842,mini,NOUN,AT,1
s_1842,buns,NOUN,AT,1
s_1842,with,ADP,AT,1
s_1842,the,DET,AT,1
s_1842,condensed,VERB,AT,1
s_1842,milk,NOUN,AT,1
s_1842,and,CCONJ,AT,1
s_1842,the,DET,AT,1
s_1842,assorted,ADJ,AT,1
s_1842,fruits,NOUN,AT,1
s_1842,on,ADP,AT,1
s_1842,beancurd,PROPN,AT,1
s_1843,Diner,ADJ,NAT,0
s_1843,food,NOUN,AT,-1
s_1843,at,ADP,NAT,0
s_1843,bistro,NOUN,NAT,0
s_1843,prices,NOUN,AT,-1
s_1843,is,AUX,NAT,0
s_1843,a,DET,NAT,0
s_1843,bummer,NOUN,NAT,0
s_1844,While,SCONJ,NAT,0
s_1844,we,PRON,NAT,0
s_1844,thoroughly,ADV,NAT,0
s_1844,enjoyed,VERB,NAT,0
s_1844,the,DET,NAT,0
s_1844,food,NOUN,AT,1
s_1844,it,PRON,NAT,0
s_1844,was,AUX,NAT,0
s_1844,annoying,ADJ,NAT,0
s_1844,to,PART,NAT,0
s_1844,scream,VERB,NAT,0
s_1844,across,ADP,NAT,0
s_1844,the,DET,NAT,0
s_1844,table,NOUN,NAT,0
s_1844,for,ADP,NAT,0
s_1844,conversation,NOUN,NAT,0
s_1845,The,DET,NAT,0
s_1845,first,ADJ,NAT,0
s_1845,time,NOUN,NAT,0
s_1845,the,DET,NAT,0
s_1845,sushi,PROPN,AT,3
s_1845,was,AUX,NAT,0
s_1845,outstanding,ADJ,NAT,0
s_1845,the,DET,NAT,0
s_1845,second,ADJ,NAT,0
s_1845,time,NOUN,NAT,0
s_1845,it,PRON,NAT,0
s_1845,was,AUX,NAT,0
s_1845,a,DET,NAT,0
s_1845,little,ADJ,NAT,0
s_1845,bland,ADJ,NAT,0
s_1846,The,DET,NAT,0
s_1846,portions,NOUN,AT,1
s_1846,are,AUX,NAT,0
s_1846,large,ADJ,NAT,0
s_1846,and,CCONJ,NAT,0
s_1846,the,DET,NAT,0
s_1846,servers,NOUN,AT,1
s_1846,always,ADV,NAT,0
s_1846,surprise,VERB,NAT,0
s_1846,us,PRON,NAT,0
s_1846,with,ADP,NAT,0
s_1846,a,DET,NAT,0
s_1846,different,ADJ,NAT,0
s_1846,starter,NOUN,AT,1
s_1847,delicious,ADJ,NAT,0
s_1847,bagels,NOUN,AT,1
s_1847,especially,ADV,NAT,0
s_1847,when,SCONJ,NAT,0
s_1847,right,ADJ,NAT,0
s_1847,out,ADP,NAT,0
s_1847,of,ADP,NAT,0
s_1847,the,DET,NAT,0
s_1847,oven,NOUN,NAT,0
s_1848,All,DET,NAT,0
s_1848,the,DET,NAT,0
s_1848,food,NOUN,AT,1
s_1848,was,AUX,NAT,0
s_1848,hot,ADJ,NAT,0
s_1848,tasty,ADJ,NAT,0
s_1849,This,PRON,NAT,0
s_1849,is,AUX,NAT,0
s_1849,great,ADJ,NAT,0
s_1849,place,NOUN,NAT,0
s_1849,to,PART,NAT,0
s_1849,eat,VERB,NAT,0
s_1849,pizza,NOUN,AT,1
s_1849,more,ADV,NAT,0
s_1849,out,ADV,NAT,0
s_1849,but,CCONJ,NAT,0
s_1849,not,PART,NAT,0
s_1849,a,DET,NAT,0
s_1849,good,ADJ,NAT,0
s_1849,place,NOUN,NAT,0
s_1849,for,ADP,NAT,0
s_1849,take,VERB,AT,-1
s_1849,out,ADP,AT,-1
s_1849,pizza,NOUN,AT,-1
s_1850,Our,PRON,NAT,0
s_1850,server,NOUN,AT,1
s_1850,was,AUX,NAT,0
s_1850,very,ADV,NAT,0
s_1850,helpful,ADJ,NAT,0
s_1850,and,CCONJ,NAT,0
s_1850,friendly,ADJ,NAT,0
s_1851,Try,VERB,NAT,0
s_1851,green,ADJ,AT,1
s_1851,curry,NOUN,AT,1
s_1851,with,ADP,AT,1
s_1851,vegetables,NOUN,AT,1
s_1852,First,ADV,NAT,0
s_1852,of,ADP,NAT,0
s_1852,all,PRON,NAT,0
s_1852,this,DET,NAT,0
s_1852,place,NOUN,AT,-1
s_1852,is,AUX,NAT,0
s_1852,not,PART,NAT,0
s_1852,romantic,ADJ,NAT,0
s_1852,as,SCONJ,NAT,0
s_1852,claimed,VERB,NAT,0
s_1852,by,ADP,NAT,0
s_1852,Citysearch,PROPN,NAT,0
s_1852,'s,PART,NAT,0
s_1852,editorial,ADJ,NAT,0
s_1852,review,NOUN,NAT,0
s_1853,The,DET,NAT,0
s_1853,second,NOUN,NAT,0
s_1853,you,PRON,NAT,0
s_1853,walk,VERB,NAT,0
s_1853,through,ADP,NAT,0
s_1853,the,DET,NAT,0
s_1853,heavy,ADJ,NAT,0
s_1853,vault,NOUN,NAT,0
s_1853,like,ADP,NAT,0
s_1853,door,NOUN,AT,0
s_1853,with,ADP,NAT,0
s_1853,people,NOUN,NAT,0
s_1853,anticipating,VERB,NAT,0
s_1853,your,PRON,NAT,0
s_1853,arrival,NOUN,NAT,0
s_1853,you,PRON,NAT,0
s_1853,get,VERB,NAT,0
s_1853,the,DET,NAT,0
s_1853,sense,NOUN,NAT,0
s_1853,that,SCONJ,NAT,0
s_1853,you,PRON,NAT,0
s_1853,are,AUX,NAT,0
s_1853,going,VERB,NAT,0
s_1853,to,PART,NAT,0
s_1853,have,VERB,NAT,0
s_1853,the,DET,NAT,0
s_1853,dining,NOUN,NAT,0
s_1853,ride,NOUN,NAT,0
s_1853,of,ADP,NAT,0
s_1853,a,DET,NAT,0
s_1853,lifetime,NOUN,NAT,0
s_1854,Much,ADV,NAT,0
s_1854,more,ADV,NAT,0
s_1854,reasonably,ADV,NAT,0
s_1854,priced,VERB,AT,1
s_1854,too,ADV,NAT,0
s_1855,The,DET,NAT,0
s_1855,food,NOUN,AT,-1
s_1855,was,AUX,NAT,0
s_1855,not,PART,NAT,0
s_1855,very,ADV,NAT,0
s_1855,tasty,ADJ,NAT,0
s_1855,the,DET,NAT,0
s_1855,portioins,NOUN,AT,-1
s_1855,were,AUX,NAT,0
s_1855,tiny,ADJ,NAT,0
s_1855,even,ADV,NAT,0
s_1855,for,ADP,NAT,0
s_1855,such,DET,NAT,0
s_1855,a,DET,NAT,0
s_1855,high,ADJ,NAT,0
s_1855,quality,NOUN,NAT,0
s_1855,restaurant,NOUN,NAT,0
s_1856,Why,SCONJ,NAT,0
